RESOLUCAO;EMPRESA;AUTORIZACAO;MARCA;PROCESSO;REGISTRO;VENDA E EMPREGO;VENCIMENTO;APRESENTACAO;VALIDADE PRODUTO;CATEGORIA;ASSUNTO PETICAO;EXPEDIENTE PETICAO;VERSAO
RESOLUÇÃO RE Nº 2.495, DE 24 DE Junho DE 2021;YAN QUIMICA LTDA;3.07231-8;YAN- ÁLCOOL 70%;25351.327960/2021-06;3.7231.0002.001-1;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;FRASCO + CAIXA DE PAPELAO;24 Meses;3205029 DESINFETANTE HOSPITALAR PARA SUPERFÍCIES FIXAS E ARTIGOS NÃO CRÍTICOS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.495, DE 24 DE Junho DE 2021;YAN QUIMICA LTDA;3.07231-8;YAN- ÁLCOOL 70%;25351.327960/2021-06;3.7231.0002.002-1;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;GALAO PLASTICO + CAIXA DE PAPELAO;24 Meses;3205029 DESINFETANTE HOSPITALAR PARA SUPERFÍCIES FIXAS E ARTIGOS NÃO CRÍTICOS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;A JOSE ROCHA ME;3.09710-5;ÁGUA SANITÁRIA TIA LICA;25351.508542/2021-18;3.9710.0001.001-7;PRODUTO DE VENDA LIVRE;06/2031;BOMBONA PLASTICA OPACA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;6 Meses;3103033 ÁGUA SANITÁRIA;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;ATCLLOR QUIMICA DO BRASIL LTDA;3.06753-5;TEDOX PASTILHA TRICLORO;25351.165888/2021-17;3.6753.0024.001-1;PRODUTO DE VENDA LIVRE;06/2031;TEDOX PASTILHA TRICLORO 200G + SACO PLASTICO OPACO + CAIXA DE PAPELAO;24 Meses;3205045 DESINFETANTE PARA PISCINAS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BASF S/A;3.00404-1;Alpine;25351.177200/2021-33;3.0404.0064.001-0;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;LATA AEROSSOL + CAIXA DE PAPELAO;24 Meses;3206025 INSETICIDA PARA EMPRESAS ESPECIALIZADAS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BASF S/A;3.00404-1;Ridesco WG;25351.177238/2021-14;3.0404.0065.001-6;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;FRASCO + CAIXA DE PAPELAO;24 Meses;3206025 INSETICIDA PARA EMPRESAS ESPECIALIZADAS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BASF S/A;3.00404-1;Selontra;25351.177239/2021-51;3.0404.0066.001-1;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;BALDE PLASTICO + CAIXA DE PAPELAO;36 Meses;3207021 RATICIDA PARA EMPRESAS ESPECIALIZADAS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BASTON INDÚSTRIA DE AEROSSOIS LTDA;3.04067-3;RAZZO PROTECT;25351.406344/2021-11;3.4067.0074.001-6;PRODUTO DE VENDA LIVRE;06/2031;VERSÃO 1 + TUBO DE FLANDRES + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;APRESENTAÇÃO: VERSÃO 1 + TUBO DE FLANDRES + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BASTON INDÚSTRIA DE AEROSSOIS LTDA;3.04067-3;DESINFECTOR PREVENT;25351.899111/2020-61;3.4067.0072.001-5;PRODUTO DE VENDA LIVRE;12/2030;TUBO DE FLANDRES;24 Meses;3205061 DESINFETANTE PARA USO GERAL;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1037672/21-6;LAVANDA
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BASTON INDÚSTRIA DE AEROSSOIS LTDA;3.04067-3;DESINFECTOR PREVENT;25351.899111/2020-61;3.4067.0072.002-3;PRODUTO DE VENDA LIVRE;12/2030;TUBO DE FLANDRES;24 Meses;3205061 DESINFETANTE PARA USO GERAL;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1037672/21-6;NEUTRAL
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BELL TYPE INDUSTRIES LTDA;3.02630-4;ALKALINITY FOAM;25351.840698/2021-82;3.2630.0025.001-2;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3222030 DESINCRUSTANTE ALCALINO;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BELL TYPE INDUSTRIES LTDA;3.02630-4;ALKALINITY FOAM;25351.840698/2021-82;3.2630.0025.002-0;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;ACONDICIONAMENTO NAO PREVISTO NA TABELA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3222030 DESINCRUSTANTE ALCALINO;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BIO LIMP PRODUTOS PARA LIMPEZA LTDA-ME;3.04153-0;DESINFETANTE PARA INDUSTRIA ALIMENTICIA E AFINS BIO DSF 28.610 - BIOLIMP;25351.417818/2021-41;3.4153.0059.001-6;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;ÚNICA + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;6 Meses;3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BRASDOMI PRODUTOS DOMISSANITÁRIOS LTDA - EPP;3.08983-2;BIFEN 40;25351.243170/2021-61;3.8983.0006.001-5;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;FRASCO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3206025 INSETICIDA PARA EMPRESAS ESPECIALIZADAS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BRASDOMI PRODUTOS DOMISSANITÁRIOS LTDA - EPP;3.08983-2;BIFEN 40;25351.243170/2021-61;3.8983.0006.002-3;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3206025 INSETICIDA PARA EMPRESAS ESPECIALIZADAS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BRASDOMI PRODUTOS DOMISSANITÁRIOS LTDA - EPP;3.08983-2;BIFEN 40;25351.243170/2021-61;3.8983.0006.003-1;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3206025 INSETICIDA PARA EMPRESAS ESPECIALIZADAS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BRILHOQUIMICA LTDA - ME;3.04315-0;BRILHOQUIMICA LA-187;25351.492341/2021-83;3.4315.0047.001-6;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;ÚNICA + GALAO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3222030 DESINCRUSTANTE ALCALINO;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BRILHOQUIMICA LTDA - ME;3.04315-0;BRILHOQUIMICA LA-187;25351.492341/2021-83;3.4315.0047.002-4;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;ÚNICA + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3222030 DESINCRUSTANTE ALCALINO;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BRILHOQUIMICA LTDA - ME;3.04315-0;BRILHOQUIMICA LA-187;25351.492341/2021-83;3.4315.0047.003-2;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;ÚNICA + ACONDICIONAMENTO NAO PREVISTO NA TABELA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3222030 DESINCRUSTANTE ALCALINO;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BTA ADITIVOS LTDA;3.04585-2;DYNAMIC LAV ACID;25351.210811/2021-09;3.4585.0030.001-5;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;VERSÃO 1 + FRASCO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;6 Meses;3222049 DESINFETANTE PARA TECIDOS E ROUPAS;30020 REG. SANEANTES - Registro de produtos saneantes;;APRESENTAÇÃO: VERSÃO 1 + FRASCO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BTA ADITIVOS LTDA;3.04585-2;DYNAMIC LAV ACID;25351.210811/2021-09;3.4585.0030.002-3;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;VERSÃO 1 + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;6 Meses;3222049 DESINFETANTE PARA TECIDOS E ROUPAS;30020 REG. SANEANTES - Registro de produtos saneantes;;APRESENTAÇÃO: VERSÃO 1 + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BTA ADITIVOS LTDA;3.04585-2;DYNAMIC LAV ACID;25351.210811/2021-09;3.4585.0030.003-1;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;VERSÃO 1 + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;6 Meses;3222049 DESINFETANTE PARA TECIDOS E ROUPAS;30020 REG. SANEANTES - Registro de produtos saneantes;;APRESENTAÇÃO: VERSÃO 1 + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BTA ADITIVOS LTDA;3.04585-2;DYNAMIC LAV ACID;25351.210811/2021-09;3.4585.0030.004-1;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;VERSÃO 1 + TAMBOR PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;6 Meses;3222049 DESINFETANTE PARA TECIDOS E ROUPAS;30020 REG. SANEANTES - Registro de produtos saneantes;;APRESENTAÇÃO: VERSÃO 1 + TAMBOR PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BTA ADITIVOS LTDA;3.04585-2;SANI PRÓ;25351.404873/2020-91;3.4585.0029.001-1;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;VERSÃO 1 + FRASCO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;12 Meses;3222051 DESINFETANTE PARA USO ESPECÍFICO;30020 REG. SANEANTES - Registro de produtos saneantes;;APRESENTAÇÃO: VERSÃO 1 + FRASCO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BTA ADITIVOS LTDA;3.04585-2;SANI PRÓ;25351.404873/2020-91;3.4585.0029.002-8;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;VERSÃO 1 + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;12 Meses;3222051 DESINFETANTE PARA USO ESPECÍFICO;30020 REG. SANEANTES - Registro de produtos saneantes;;APRESENTAÇÃO: VERSÃO 1 + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BTA ADITIVOS LTDA;3.04585-2;SANI PRÓ;25351.404873/2020-91;3.4585.0029.003-6;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;VERSÃO 1 + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;12 Meses;3222051 DESINFETANTE PARA USO ESPECÍFICO;30020 REG. SANEANTES - Registro de produtos saneantes;;APRESENTAÇÃO: VERSÃO 1 + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;BTA ADITIVOS LTDA;3.04585-2;SANI PRÓ;25351.404873/2020-91;3.4585.0029.004-4;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;VERSÃO 1 + TAMBOR PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;12 Meses;3222051 DESINFETANTE PARA USO ESPECÍFICO;30020 REG. SANEANTES - Registro de produtos saneantes;;APRESENTAÇÃO: VERSÃO 1 + TAMBOR PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;CERAS JOHNSON;3.00063-1;Pato Limpeza Profunda Gel SCJohnson;25351.087680/2021-41;3.0063.0648.001-3;PRODUTO DE VENDA LIVRE;06/2031;FRASCO DE PLASTICO OPACO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;LUA DE FLORES
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;CERAS JOHNSON;3.00063-1;Pato Limpeza Profunda Gel SCJohnson;25351.087680/2021-41;3.0063.0648.002-1;PRODUTO DE VENDA LIVRE;06/2031;FRASCO DE PLASTICO OPACO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;PLANETA DAS FRUTAS
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;CITROMAX INDUSTRIA E COMERCIO LTDA EPP;3.02923-7;RATICIDA TERMIMAX SOFT BAIT;25351.162724/2020-49;3.2923.0159.001-0;PRODUTO DE VENDA LIVRE;11/2030;SACHET + CAIXA DE PAPELAO;24 Meses;3207013 RATICIDA DE VENDA LIVRE;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1480092/21-5;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;CITROMAX INDUSTRIA E COMERCIO LTDA EPP;3.02923-7;RATICIDA BLOCO TERMIMAX;25351.285964/2014-54;3.2923.0042.001-4;VENDA E EMPREGO:;08/2029;FILME DE POLIETILENO + CAIXA DE PAPELAO;24 Meses;3207021 RATICIDA PARA EMPRESAS ESPECIALIZADAS;389 REG. SANEANTES - Alteração de Rotulagem de Produto;1480574/21-0;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;CITROMAX INDUSTRIA E COMERCIO LTDA EPP;3.02923-7;RATICIDA PIK RATO GIRASSOL;25351.406023/2021-16;3.2923.0165.001-3;PRODUTO DE VENDA LIVRE;06/2031;SACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3207013 RATICIDA DE VENDA LIVRE;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;CLEANNER DO BRASIL LTDA;3.03077-1;Cleanner BIO 3000;25351.866943/2020-09;3.3077.0023.001-1;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;BIO 3000 + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;12 Meses;3103084 DESENGRAXANTE;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;CLEANNER DO BRASIL LTDA;3.03077-1;Cleanner BIO 3000;25351.866943/2020-09;3.3077.0023.002-8;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;BIO 3000 + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;12 Meses;3103084 DESENGRAXANTE;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;CLEANNER DO BRASIL LTDA;3.03077-1;Cleanner BIO 3000;25351.866943/2020-09;3.3077.0023.003-6;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;BIO 3000 + TAMBOR PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;12 Meses;3103084 DESENGRAXANTE;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;DENILSON DE MATOS RODRIGUES ARAÇATUBA;3.09091-7;SOLUPIN DENI;25351.323931/2020-86;3.9091.0003.001-4;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;BOMBONA PLASTICA + CAIXA DE PAPELAO;24 Meses;3222030 DESINCRUSTANTE ALCALINO;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;DENILSON DE MATOS RODRIGUES ARAÇATUBA;3.09091-7;SOLUPIN DENI;25351.323931/2020-86;3.9091.0003.002-2;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;24 Meses;3222030 DESINCRUSTANTE ALCALINO;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;Deolimp - Indústria e Comercio de Produtos de Limpeza Ltda - EPP;3.05914-5;DEOLINE MULTIUSO BACTERICIDA;25351.400266/2021-32;3.5914.0009.001-7;PRODUTO DE VENDA LIVRE;06/2031;DEOLINE MULTIUSO BACTERICIDA TRADICIONAL + FRASCO DE PLASTICO OPACO SQUEEZE + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;Deolimp - Indústria e Comercio de Produtos de Limpeza Ltda - EPP;3.05914-5;DEOLINE MULTIUSO BACTERICIDA;25351.400266/2021-32;3.5914.0009.002-5;PRODUTO DE VENDA LIVRE;06/2031;DEOLINE MULTIUSO BACTERICIDA LAVANDA + FRASCO DE PLASTICO OPACO SQUEEZE + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;Deolimp - Indústria e Comercio de Produtos de Limpeza Ltda - EPP;3.05914-5;DEOLINE DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS;25351.491947/2021-00;3.5914.0010.001-2;PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS + GALAO PLASTICO + CAIXA DE PAPELAO;24 Meses;3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;Direta Indústria de Saneantes Ltda ME;3.09000-2;DIRETA D600;25351.121048/2021-34;3.9000.0009.001-1;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;LAVANDA + FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;Direta Indústria de Saneantes Ltda ME;3.09000-2;DIRETA D600;25351.121048/2021-34;3.9000.0009.002-1;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;LAVANDA + FRASCO DE PLÁSTICO TRANSLÚCIDO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;Direta Indústria de Saneantes Ltda ME;3.09000-2;DIRETA D600;25351.121048/2021-34;3.9000.0009.003-8;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;LAVANDA + FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;Direta Indústria de Saneantes Ltda ME;3.09000-2;DIRETA D600;25351.121048/2021-34;3.9000.0009.004-6;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;LAVANDA + GALAO PLASTICO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;Direta Indústria de Saneantes Ltda ME;3.09000-2;DIRETA D600;25351.121048/2021-34;3.9000.0009.005-4;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;LAVANDA + BOMBONA PLASTICA OPACA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;Direta Indústria de Saneantes Ltda ME;3.09000-2;DIRETA D600;25351.121048/2021-34;3.9000.0009.006-2;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;LAVANDA + ACONDICIONAMENTO NAO PREVISTO NA TABELA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;Direta Indústria de Saneantes Ltda ME;3.09000-2;DIRETA D600;25351.121048/2021-34;3.9000.0009.007-0;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;FLORAL + BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;Direta Indústria de Saneantes Ltda ME;3.09000-2;DIRETA D600;25351.121048/2021-34;3.9000.0009.008-9;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;FLORAL + FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;Direta Indústria de Saneantes Ltda ME;3.09000-2;DIRETA D600;25351.121048/2021-34;3.9000.0009.009-7;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;FLORAL + FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;Direta Indústria de Saneantes Ltda ME;3.09000-2;DIRETA D600;25351.121048/2021-34;3.9000.0009.010-0;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;FLORAL + FRASCO DE PLÁSTICO TRANSLÚCIDO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;Direta Indústria de Saneantes Ltda ME;3.09000-2;DIRETA D600;25351.121048/2021-34;3.9000.0009.011-9;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;FLORAL + GALAO PLASTICO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;Direta Indústria de Saneantes Ltda ME;3.09000-2;DIRETA D600;25351.121048/2021-34;3.9000.0009.012-7;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;FLORAL + ACONDICIONAMENTO NAO PREVISTO NA TABELA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;Direta Indústria de Saneantes Ltda ME;3.09000-2;DIRETA D600;25351.121048/2021-34;3.9000.0009.013-5;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;CITRUS + BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
RESOLUÇÃO RE Nº 2.404, DE 17 DE Junho DE 2021;Direta Indústria de Saneantes Ltda ME;3.09000-2;DIRETA D600;25351.121048/2021-34;3.9000.0009.014-3;PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA;06/2031;CITRUS + FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO;24 Meses;3205061 DESINFETANTE PARA USO GERAL;30020 REG. SANEANTES - Registro de produtos saneantes;;
